2	-0.75
2	0.25
4	-1.61603
4	-0.957107
4	-0.25
4	0.116025
4	0.457107
4	0.75
6	-2.49358
6	-2.002
6	-1.42146
6	-1.18523
6	-1.01421
6	-0.872789
6	-0.75
6	-0.616025
6	-0.485342
6	-0.25
6	-0.106088
6	0.0429989
6	0.25
6	0.382357
6	0.656803
6	0.75
6	0.784892
6	0.963635
6	1.11603
6	1.25
8	-3.37493
8	-2.98224
8	-2.50373
8	-2.3338
8	-2.10813
8	-2.05676
8	-1.91721
8	-1.84883
8	-1.83161
8	-1.67471
8	-1.6452
8	-1.46567
8	-1.42442
8	-1.39501
8	-1.22827
8	-1.22563
8	-1.12098
8	-1.0381
8	-0.996692
8	-0.982763
8	-0.80242
8	-0.729185
8	-0.72745
8	-0.698427
8	-0.621768
8	-0.621288
8	-0.616642
8	-0.485994
8	-0.451067
8	-0.447203
8	-0.391703
8	-0.379018
8	-0.316753
8	-0.300933
8	-0.217035
8	-0.17388
8	-0.120258
8	-0.0785662
8	-0.0479974
8	-0.0155351
8	0.0428932
8	0.127694
8	0.168055
8	0.25423
8	0.320824
8	0.347841
8	0.355316
8	0.367317
8	0.417207
8	0.535351
8	0.599496
8	0.646791
8	0.75
8	0.777125
8	0.814509
8	0.853847
8	0.95092
8	0.976286
8	1.03933
8	1.13268
8	1.17047
8	1.18632
8	1.32343
8	1.38251
8	1.39334
8	1.45711
8	1.4937
8	1.58935
8	1.67388
8	1.75
10	-4.25804
10	-3.93067
10	-3.52704
10	-3.3962
10	-3.16815
10	-3.15052
10	-3.02159
10	-2.95123
10	-2.8875
10	-2.80087
10	-2.72985
10	-2.70912
10	-2.6135
10	-2.5858
10	-2.54474
10	-2.52756
10	-2.41813
10	-2.35387
10	-2.34911
10	-2.29216
10	-2.24967
10	-2.24421
10	-2.18097
10	-2.14885
10	-2.10593
10	-1.99864
10	-1.98355
10	-1.97769
10	-1.95973
10	-1.91251
10	-1.90678
10	-1.88796
10	-1.81775
10	-1.81141
10	-1.77566
10	-1.74156
10	-1.73092
10	-1.72584
10	-1.65715
10	-1.64204
10	-1.63934
10	-1.63204
10	-1.60368
10	-1.58866
10	-1.56096
10	-1.49306
10	-1.48514
10	-1.48462
10	-1.46958
10	-1.46931
10	-1.43072
10	-1.40471
10	-1.39278
10	-1.37902
10	-1.35441
10	-1.32222
10	-1.31104
10	-1.30221
10	-1.2405
10	-1.23832
10	-1.22425
10	-1.19592
10	-1.17941
10	-1.16268
10	-1.1499
10	-1.13404
10	-1.11516
10	-1.08524
10	-1.04526
10	-1.04131
10	-1.01203
10	-1.0013
10	-0.996493
10	-0.961512
10	-0.958966
10	-0.933993
10	-0.926699
10	-0.899529
10	-0.884312
10	-0.87214
10	-0.859359
