'hed'		
		
1	-3.33067E-16	0
2	-3.33067E-16	0
3	-3.33067E-16	0
4	-3.33067E-16	0
5	-3.33067E-16	0
6	-3.33067E-16	0
7	-3.33067E-16	0
8	3.33067E-16	0
9	-3.33067E-16	0
10	-3.33067E-16	0
11	-3.33067E-16	0
12	-3.33067E-16	0
13	-3.33067E-16	0
14	-3.33067E-16	0
15	-3.33067E-16	0
		
		
'hed'		
		
1	-5.55112E-17	2
2	-1.02696E-15	2
3	-8.14987E-13	2
4	-2.86233E-10	2
5	-3.11225E-08	2
6	-6.80650E-07	2
7	-2.25914E-06	2
8	-5.75351E-03	2
9	-2.25914E-06	2
10	-6.80650E-07	2
11	-3.11225E-08	2
12	-2.86233E-10	2
13	-8.14987E-13	2
14	-1.02696E-15	2
15	-5.55112E-17	2
		
		
'hed'		
		
1	-1.69489E-12	4
2	-7.08331E-10	4
3	-2.08314E-08	4
4	-2.25915E-07	4
5	-3.89119E-07	4
6	1.96015E-07	4
7	2.87001E-05	4
8	-7.00721E-03	4
9	2.87001E-05	4
10	1.96015E-07	4
11	-3.89119E-07	4
12	-2.25915E-07	4
13	-2.08314E-08	4
14	-7.08331E-10	4
15	-1.69489E-12	4
		
		
'hed'		
		
1	-1.90722E-09	6
2	-1.61071E-07	6
3	-2.42044E-07	6
4	-2.71349E-08	6
5	-7.32666E-09	6
6	5.64438E-07	6
7	9.84100E-06	6
8	-4.74222E-03	6
9	9.84100E-06	6
10	5.64438E-07	6
11	-7.32666E-09	6
12	-2.71349E-08	6
13	-2.42044E-07	6
14	-1.61071E-07	6
15	-1.90722E-09	6
		
		
'hed'		
		
1	-2.33335E-08	8
2	-3.83438E-08	8
3	-3.26324E-10	8
4	-3.99374E-09	8
5	-2.32280E-09	8
6	8.02719E-07	8
7	9.37362E-06	8
8	-3.46624E-03	8
9	9.37362E-06	8
10	8.02719E-07	8
11	-2.32280E-09	8
12	-3.99374E-09	8
13	-3.26324E-10	8
14	-3.83438E-08	8
15	-2.33335E-08	8
		
		
'hed'		
		
1	-2.12636E-09	10
2	-3.87269E-07	10
3	-2.48054E-08	10
4	-2.60607E-11	10
5	2.69479E-08	10
6	1.30703E-06	10
7	1.96769E-05	10
8	-3.82127E-03	10
9	1.96769E-05	10
10	1.30703E-06	10
11	2.69479E-08	10
12	-2.60607E-11	10
